TABLE_NAME	COLUMN_NAME
PRODUCER_PROFIT_CENTER_BU	PRODUCER_PHONE_NO
PRODUCER_PROFIT_CENTER_BU	SOURCE_SYSTEM_ID
PRODUCER_PROFIT_CENTER_BU	CREATE_TS
PRODUCER_PROFIT_CENTER_BU	UPDATE_TS
PRODUCER_PROFIT_CENTER_BU	PRODUCER_HASH_TXT
PRODUCT	PRODUCT_ID
PRODUCT	PRODUCT_CD
PRODUCT	PRODUCT_DESC
PRODUCT	SOURCE_SYSTEM_ID
PRODUCT	CREATE_TS
PRODUCT	UPDATE_TS
RISK	RISK_ID
RISK	POLICY_TERM_ID
RISK	LOCATION_ID
RISK	RISK_CATG_CD
RISK	RISK_CATG_DESC
RISK	SOURCE_RISK_CD
RISK	SOURCE_SYSTEM_ID
RISK	CREATE_TS
RISK	UPDATE_TS
RISK	RISK_PLACE_HASH_TXT
RISK_PERIL_PRODUCT	RISK_PERIL_PRODUCT_ID
RISK_PERIL_PRODUCT	RISK_ID
RISK_PERIL_PRODUCT	PERIL_ID
RISK_PERIL_PRODUCT	PRODUCT_ID
RISK_PERIL_PRODUCT	DELETED_DT
RISK_PERIL_PRODUCT	SOURCE_RISK_CD
RISK_PERIL_PRODUCT	SOURCE_PERIL_CD
RISK_PERIL_PRODUCT	SOURCE_PRODUCT_CD
RISK_PERIL_PRODUCT	SOURCE_SYSTEM_ID
RISK_PERIL_PRODUCT	CREATE_TS
RISK_PERIL_PRODUCT	UPDATE_TS
RISK_PERIL_PRODUCT	PERIL_HASH_TXT
RISK_PROPERTY_STRUCTURE	RISK_PROPERTY_STRUCTURE_ID
RISK_PROPERTY_STRUCTURE	RISK_ID
RISK_PROPERTY_STRUCTURE	LOCATION_CD
RISK_PROPERTY_STRUCTURE	BUILDING_CD
RISK_PROPERTY_STRUCTURE	STRUCTURE_DESC
RISK_PROPERTY_STRUCTURE	STORIES_NO
RISK_PROPERTY_STRUCTURE	BUILT_YR
RISK_PROPERTY_STRUCTURE	ELECTRICAL_UPDATE_YR
RISK_PROPERTY_STRUCTURE	HEATING_UPDATE_YR
RISK_PROPERTY_STRUCTURE	PLUMBING_UPDATE_YR
RISK_PROPERTY_STRUCTURE	ROOF_UPDATE_YR
RISK_PROPERTY_STRUCTURE	OTHER_UPDATE_YR
RISK_PROPERTY_STRUCTURE	SQUARE_FOOTAGE_NO
RISK_PROPERTY_STRUCTURE	CONSTRUCTION_SCHEME_DESC
RISK_PROPERTY_STRUCTURE	CONSTRUCTION_CD
RISK_PROPERTY_STRUCTURE	CONSTRUCTION_DESC
RISK_PROPERTY_STRUCTURE	OCCUPANCY_SCHEME_DESC
RISK_PROPERTY_STRUCTURE	OCCUPANCY_CD
RISK_PROPERTY_STRUCTURE	OCCUPANCY_DESC
RISK_PROPERTY_STRUCTURE	SOURCE_RISK_CD
RISK_PROPERTY_STRUCTURE	SOURCE_SYSTEM_ID
RISK_PROPERTY_STRUCTURE	CREATE_TS
RISK_PROPERTY_STRUCTURE	UPDATE_TS
RISK_PROPERTY_STRUCTURE	RISK_HASH_TXT
RISK_PROPERTY_STRUCTURE	DELETED_DT
SOURCE_SYSTEM	SOURCE_SYSTEM_ID
SOURCE_SYSTEM	SOURCE_SYSTEM_CD
SOURCE_SYSTEM	SOURCE_SYSTEM_DESC
SOURCE_SYSTEM	CREATE_TS
SOURCE_SYSTEM	UPDATE_TS
VW_COMPANY	COMPANY_CD
VW_COMPANY	COMPANY_NM
